restaurant_name,food_name,calories,protein_g,total_fat_g,sodium_mg,total_carbs_g,saturated_fat_g,trans_fat_g,cholesterol_mg,fiber_g,sugars_g,food_id,food_name_cn,description,allergens,local_image_path,scraped_date
Dunkin',"Bacon, Egg and Cheese on English Muffin",400,18,19,840,39,7,0,190,1,4,27107,,"Bacon, Egg and Cheese on English Muffin, Sandwiches, Permanent Products",,,2026-02-04
Dunkin',Bacon & Cheddar Omelet Bites,280,17,19,520,7,10,0.5,185,0,2,952994,,"Bacon & Cheddar Omelet Bites, Omelet Bites, Permanent Products",,,2026-02-04
Dunkin',White Cheddar Bagel Twist,390,16,8,760,64,4.5,0,20,4,7,15366,,"White Cheddar Bagel Twist, Bagels, Permanent Products",,,2026-02-04
Dunkin',"Pumpkin Swirl Hot Latte with Skim Milk, Large",350,16,0.5,280,69,0,0,10,0,67,946052,,"Pumpkin Swirl Hot Latte with Skim Milk, Large, Hot Latte",,,2026-02-04
Dunkin',"Pumpkin Swirl Iced Latte with Skim Milk, Large",350,16,0.5,300,69,0,0,10,0,67,946053,,"Pumpkin Swirl Iced Latte with Skim Milk, Large, Iced Latte",,,2026-02-04
Dunkin',"Peanut Butter Cup Swirl Hot Latte with Skim Milk, Large",340,16,0.5,240,68,0,0,10,0,66,946223,,"Peanut Butter Cup Swirl Hot Latte with Skim Milk, Large, Hot Latte",,,2026-02-04
Dunkin',"Peanut Butter Cup Swirl Iced Latte with Skim Milk, Large",340,16,0.5,250,68,0,0,10,0,66,946289,,"Peanut Butter Cup Swirl Iced Latte with Skim Milk, Large, Iced Latte",,,2026-02-04
Dunkin',Kolache,390,15,23,1020,31,7,0,60,1,7,136124,,"Kolache, Kolache, Regional",,,2026-02-04
Dunkin',Kosher Dunkin' Double Veggie Sausage Sandwich,600,37,18,1460,74,6,0,180,6,8,923149,,"Kosher Dunkin' Double Veggie Sausage Sandwich, Kosher Sandwiches and Wraps, Permanent Products",,,2026-02-04
Dunkin',Kosher Tuna Salad on a Plain Bagel,510,24,17,1060,64,3,0,45,4,7,172459,,"Kosher Tuna Salad on a Plain Bagel, Kosher Sandwiches and Wraps, Permanent Products",,,2026-02-04
Dunkin',Kosher Veggie Sausage Egg and Cheese on a Croissant,570,23,33,840,44,13,0,180,2,6,172464,,"Kosher Veggie Sausage Egg and Cheese on a Croissant, Kosher Sandwiches and Wraps, Permanent Products",,,2026-02-04
Dunkin',"Bacon, Egg and Cheese on a Plain Bagel",520,23,18,1200,67,6,0,190,4,8,908,,"Bacon, Egg and Cheese on a Plain Bagel, Sandwiches, Permanent Products",,,2026-02-04
Dunkin',Turkey Sausage Sandwich on English Muffin,470,23,25,1080,39,8,0,215,1,4,172460,,"Turkey Sausage Sandwich on English Muffin, Sandwiches, Permanent Products",,,2026-02-04
Dunkin',"Sausage, Egg and Cheese on English Muffin",560,21,35,1140,40,12,0,220,2,4,15496,,"Sausage, Egg and Cheese on English Muffin, Sandwiches, Permanent Products",,,2026-02-04
Dunkin',Kosher Veggie Bacon Egg and Cheese on a Plain Bagel,510,21,17,1170,68,5,0,180,4,7,172462,,"Kosher Veggie Bacon Egg and Cheese on a Plain Bagel, Kosher Sandwiches and Wraps, Permanent Products",,,2026-02-04
Dunkin',Grilled Cheese,480,21,20,1120,54,11,0,55,3,1,923064,,"Grilled Cheese, Sandwiches, Permanent Products",,,2026-02-04
Dunkin',Sourdough Breakfast Sandwich,650,31,32,1360,58,11,0,365,3,2,946327,,"Sourdough Breakfast Sandwich, Sandwiches, Permanent Products",,,2026-02-04
Dunkin',Kosher Sourdough Breakfast Sandwich,660,29,34,1470,61,10,0,345,3,1,946321,,"Kosher Sourdough Breakfast Sandwich, Kosher Sandwiches and Wraps, Permanent Products",,,2026-02-04
Dunkin',Chicken Croissant Sandwich,650,28,36,1240,55,14,0,65,2,9,923150,,"Chicken Croissant Sandwich, Sandwiches, Regional, Permanent Products",,,2026-02-04
Dunkin',"Sausage, Egg and Cheese on a Plain Bagel",680,26,34,1500,68,12,0,220,5,8,912,,"Sausage, Egg and Cheese on a Plain Bagel, Sandwiches, Permanent Products",,,2026-02-04
Dunkin',Kosher Tuna Melt on a Croissant,630,24,42,820,38,15,0,65,1,5,172463,,"Kosher Tuna Melt on a Croissant, Kosher Sandwiches and Wraps, Permanent Products",,,2026-02-04
Dunkin',Maple Sugar Bacon Breakfast,650,23,41,850,46,17,0,205,1,11,946326,,"Maple Sugar Bacon Breakfast, Sandwiches, Permanent Products",,,2026-02-04
Dunkin',"Sausage, Egg and Cheese on Croissant",720,21,52,1120,42,20,0,220,2,6,913,,"Sausage, Egg and Cheese on Croissant, Sandwiches, Permanent Products",,,2026-02-04
Dunkin',Kosher Maple Sugar Bacon Breakfast Sandwich,670,21,43,970,50,16,0,185,1,11,946319,,"Kosher Maple Sugar Bacon Breakfast Sandwich, Kosher Sandwiches and Wraps",,,2026-02-04
Dunkin',Double Sausage Breakfast Sandwich,900,33,54,1980,70,19,0,265,5,8,172469,,"Double Sausage Breakfast Sandwich, Sandwiches, Permanent Products",,,2026-02-04
Dunkin',"Pumpkin Swirl Frozen Chocolate, Large",900,12,18,430,173,13,0,40,1,162,946180,,"Pumpkin Swirl Frozen Chocolate, Large, Frozen Chocolate",,,2026-02-04
Dunkin',"Peanut Butter Cup Swirl Frozen Chocolate, Large",890,12,18,380,172,13,0,40,2,159,946177,,"Peanut Butter Cup Swirl Frozen Chocolate, Large, Frozen Chocolate",,,2026-02-04
Dunkin',"Pumpkin Swirl Frozen Coffee with Skim Milk, Large",880,12,5,290,194,3.5,0,25,0,185,946085,,"Pumpkin Swirl Frozen Coffee with Skim Milk, Large, Frozen Coffee",,,2026-02-04
Dunkin',"Peanut Butter Cup Swirl Frozen Coffee with Skim Milk, Large",820,12,6,240,180,3.5,0,25,1,170,946001,,"Peanut Butter Cup Swirl Frozen Coffee with Skim Milk, Large, Frozen Coffee",,,2026-02-04
Dunkin',"Pumpkin Swirl Frozen Coffee with Cream, Large",1160,11,40,340,190,22,1.5,125,0,181,946083,,"Pumpkin Swirl Frozen Coffee with Cream, Large, Frozen Coffee",,,2026-02-04
Dunkin',"Peanut Butter Cup Swirl Frozen Coffee with Cream, Large",1100,11,40,290,176,22,1.5,125,1,166,945996,,"Peanut Butter Cup Swirl Frozen Coffee with Cream, Large, Frozen Coffee",,,2026-02-04
Dunkin',"Pumpkin Swirl Frozen Coffee with Whole Milk, Large",930,11,11,290,194,7,0,40,0,185,946097,,"Pumpkin Swirl Frozen Coffee with Whole Milk, Large, Frozen Coffee",,,2026-02-04
Panera Bread,Turkey Chili with Beans - Cup,200,14,7,460,20,3,0,25,9,6,62721,,"Turkey Chili with Beans - Cup, Soups",,,2026-02-04
Panera Bread,Asian Sesame with Chicken Salad - Half,200,13,11,400,15,1.5,0,35,3,4,957320,,"Asian Sesame with Chicken Salad - Half, Salads",,,2026-02-04
Panera Bread,Iced Caffe Latte - 20 fl oz,160,11,6,130,16,4,0,25,0,14,132060,,"Iced Caffe Latte - 20 fl oz, Drinks",,,2026-02-04
Panera Bread,Caffe Latte - 20 fl oz,160,11,6,125,16,4,0,25,0,14,957108,,"Caffe Latte - 20 fl oz, Drinks",,,2026-02-04
Panera Bread,Cappuccino - 20 fl oz,160,11,6,125,16,4,0,25,0,14,957113,,"Cappuccino - 20 fl oz, Drinks",,,2026-02-04
Panera Bread,Hazelnut Coffee - Group,140,10,0,60,24,0,0,0,0,0,957217,,"Hazelnut Coffee - Group, Drinks",,,2026-02-04
Panera Bread,Whole Grain Lahvash,150,9,2.5,250,27,0,0,0,2,2,957041,,"Whole Grain Lahvash, Breads",,,2026-02-04
Panera Bread,Caffe Latte - 16 fl oz,130,9,5,100,13,3,0,20,0,11,133761,,"Caffe Latte - 16 fl oz, Drinks",,,2026-02-04
Panera Bread,Smokehouse BBQ Chicken on Classic White Miche -Half,380,22,14,820,41,7,0,65,2,9,957349,,"Smokehouse BBQ Chicken on Classic White Miche -Half, Sandwiches",,,2026-02-04
Panera Bread,Scrambled Egg & Cheese on Brioche,400,21,21,530,32,11,0,345,2,6,923517,,"Scrambled Egg & Cheese on Brioche, Breakfast",,,2026-02-04
Panera Bread,Turkey Chili with Beans - Bowl,300,21,10,690,31,4.5,0,35,14,8,62720,,"Turkey Chili with Beans - Bowl, Soups",,,2026-02-04
Panera Bread,Kids Deli Turkey on White Whole Grain,290,21,9,910,30,4.5,0,45,3,3,957299,,"Kids Deli Turkey on White Whole Grain, Kids",,,2026-02-04
Panera Bread,Scrambled Egg & Cheese on Artisan Ciabatta,380,20,16,610,40,7,0,285,2,1,957056,,"Scrambled Egg & Cheese on Artisan Ciabatta, Breakfast",,,2026-02-04
Panera Bread,Egg & Cheese on Brioche,380,19,19,510,32,10,0,265,2,6,175420,,"Egg & Cheese on Brioche, Breakfast",,,2026-02-04
Panera Bread,Egg & Cheese on Artisan Ciabatta,360,19,14,590,40,6,0,205,2,1,957047,,"Egg & Cheese on Artisan Ciabatta, Breakfast",,,2026-02-04
Panera Bread,"Avocado, Egg White, Spinach & Cheese on Sprouted Grain Bagel Flat",350,19,14,680,39,5,0,20,5,5,937570,,"Avocado, Egg White, Spinach & Cheese on Sprouted Grain Bagel Flat, Breakfast",,,2026-02-04
Panera Bread,The Chef's Chicken Sandwich - The Signature Take on Brioche,570,40,29,920,37,10,0,180,2,5,957352,,"The Chef's Chicken Sandwich - The Signature Take on Brioche, Sandwiches",,,2026-02-04
Panera Bread,The Chef's Chicken Sandwich - The Spicy Take on Brioche,580,37,30,1210,41,8,0,170,2,6,957353,,"The Chef's Chicken Sandwich - The Spicy Take on Brioche, Sandwiches",,,2026-02-04
Panera Bread,Citrus Asian Crunch Salad with Chicken - Whole,600,36,33,1310,46,5,0,105,8,26,957329,,"Citrus Asian Crunch Salad with Chicken - Whole, Salads",,,2026-02-04
Panera Bread,Green Goddess Cobb Salad with Chicken - Whole,500,36,29,1040,27,6,0,275,8,14,32154,,"Green Goddess Cobb Salad with Chicken - Whole, Salads",,,2026-02-04
Panera Bread,Deli Turkey on Country Rustic Sourdough - Whole,600,35,19,1510,73,3,0,55,5,5,957338,,"Deli Turkey on Country Rustic Sourdough - Whole, Sandwiches",,,2026-02-04
Panera Bread,BBQ Chicken Salad - Whole,490,29,23,1290,45,3.5,0,80,10,14,948476,,"BBQ Chicken Salad - Whole, Salads",,,2026-02-04
Panera Bread,Caesar Salad with Chicken - Whole,440,29,27,1070,21,7,0.5,115,4,3,957325,,"Caesar Salad with Chicken - Whole, Salads",,,2026-02-04
Panera Bread,"Sausage, Scrambled Egg & Cheese on Artisan Ciabatta",590,27,35,880,40,15,0,320,2,1,957053,,"Sausage, Scrambled Egg & Cheese on Artisan Ciabatta, Breakfast",,,2026-02-04
Panera Bread,Turkey Chili - Group,700,49,24,1620,72,11,1,80,32,19,948520,,"Turkey Chili - Group, Soups",,,2026-02-04
Panera Bread,Smokehouse BBQ Chicken on Classic White Miche -Whole,760,45,29,1640,81,14,0.5,135,3,18,948505,,"Smokehouse BBQ Chicken on Classic White Miche -Whole, Sandwiches",,,2026-02-04
Panera Bread,Teriyaki Chicken & Broccoli Bowl,740,38,28,2070,84,6,0,155,6,27,948509,,"Teriyaki Chicken & Broccoli Bowl, Bowls/Mac/Flatbread Pizzas",,,2026-02-04
Panera Bread,Homestyle Chicken Noodle Soup - Bread Bowl,780,35,5,2100,148,0.5,0,15,5,5,957363,,"Homestyle Chicken Noodle Soup - Bread Bowl, Soups",,,2026-02-04
Panera Bread,Tuna Salad on Black Pepper Focaccia - Whole,740,35,32,1710,77,5,0,65,5,6,154923,,"Tuna Salad on Black Pepper Focaccia - Whole, Sandwiches",,,2026-02-04
Panera Bread,"Sausage, Scrambled Egg & Cheese on Asiago Bagel",790,30,48,1230,61,18,0,340,2,5,957054,,"Sausage, Scrambled Egg & Cheese on Asiago Bagel, Breakfast",,,2026-02-04
Panera Bread,Ten Vegetable Soup - Bread Bowl,730,30,6,1890,140,0.5,0,0,7,6,957371,,"Ten Vegetable Soup - Bread Bowl, Soups",,,2026-02-04
Panera Bread,"Sausage, Egg & Cheese on Asiago Bagel",770,29,47,1210,60,17,0,260,2,5,957051,,"Sausage, Egg & Cheese on Asiago Bagel, Breakfast",,,2026-02-04
Panera Bread,Bacon Turkey Bravo on Tomato Basil - Whole,1000,53,41,2560,104,15,1,135,4,11,957334,,"Bacon Turkey Bravo on Tomato Basil - Whole, Sandwiches",,,2026-02-04
Panera Bread,Steak & White Cheddar Panini on Artisan Ciabatta -Whole,940,47,45,1510,87,15,1,125,4,7,957351,,"Steak & White Cheddar Panini on Artisan Ciabatta -Whole, Sandwiches",,,2026-02-04
Panera Bread,Dozen Mixed Cookies,4850,46,216,3200,684,130,6,685,20,397,957306,,"Dozen Mixed Cookies, Pastries & Sweets",,,2026-02-04
Panera Bread,Chipotle Chicken Avocado Melt on Black Pepper Focaccia - Whole,940,46,49,2020,80,15,0.5,130,7,5,154913,,"Chipotle Chicken Avocado Melt on Black Pepper Focaccia - Whole, Sandwiches",,,2026-02-04
Panera Bread,Pepperoni Flatbread Pizza,1030,45,51,2530,94,24,1,120,3,7,948487,,"Pepperoni Flatbread Pizza, Bowls/Mac/Flatbread Pizzas",,,2026-02-04
Panera Bread,Sausage & Pepperoni Flatbread Pizza,960,44,43,2650,94,17,1,120,3,7,957298,,"Sausage & Pepperoni Flatbread Pizza, Bowls/Mac/Flatbread Pizzas",,,2026-02-04
Panera Bread,Roasted Turkey & Avocado BLT on Country Rustic Sourdough - Whole,940,44,53,1770,73,10,0.5,100,8,5,957348,,"Roasted Turkey & Avocado BLT on Country Rustic Sourdough - Whole, Sandwiches",,,2026-02-04
Panera Bread,Mac & Cheese - Bread Bowl,1150,43,36,2310,164,18,1,85,4,9,957295,,"Mac & Cheese - Bread Bowl, Bowls/Mac/Flatbread Pizzas",,,2026-02-04
Five Guys,"Meat, Bacon",80,4,7,260,0,3,0,15,0,0,15893,,"Meat, Bacon, Meat",,,2026-02-04
Five Guys,"Mix-ins, Bacon",80,4,7,260,0,3,0,15,0,0,956522,,"Mix-ins, Bacon, Mix-ins",,,2026-02-04
Five Guys,"Toppings, Cheese",70,4,6,310,,3.5,0,20,0,,15892,,"Toppings, Cheese, Toppings",,,2026-02-04
Five Guys,"Mix-ins, Chocolate",160,2,4,40,32,3,0,0,2,25,127470,,"Mix-ins, Chocolate, Mix-ins",,,2026-02-04
Five Guys,"Mix-ins, Salted Caramel",170,1,1,100,41,1,0,,0,30,127467,,"Mix-ins, Salted Caramel, Mix-ins",,,2026-02-04
Five Guys,"Mix-ins, Cherry",160,0,0,5,39,0,0,0,0,26,127475,,"Mix-ins, Cherry, Mix-ins",,,2026-02-04
Five Guys,"Mix-ins, Banana",120,0,0,10,28,0,0,0,0,24,127476,,"Mix-ins, Banana, Mix-ins",,,2026-02-04
Five Guys,"Toppings, Mayonnaise",110,0,11,70,0,1.5,0,10,0,0,15900,,"Toppings, Mayonnaise, Toppings",,,2026-02-04
Five Guys,"Meat, Hamburger Patty",300,16,17,50,0,8,1,60,0,0,61276,,"Meat, Hamburger Patty, Meat",,,2026-02-04
Five Guys,"Mix-ins, Peanut Butter",340,13,29,290,13,6,0,0,4,6,127474,,"Mix-ins, Peanut Butter, Mix-ins",,,2026-02-04
Five Guys,"Meat, Hot Dog",280,11,26,800,1,12,1,55,0,0,61277,,"Meat, Hot Dog, Meat",,,2026-02-04
Five Guys,Bun,240,7,9,330,39,3.5,0,,2,8,61278,,"Bun, Bun",,,2026-02-04
Five Guys,"Mix-ins, Malted Milk",240,5,5,270,40,3,0,15,0,27,127477,,"Mix-ins, Malted Milk, Mix-ins",,,2026-02-04
Five Guys,"Mix-ins, Oreo Cookie Pieces",260,2,10,210,40,3,0,0,1,22,127473,,"Mix-ins, Oreo Cookie Pieces, Mix-ins",,,2026-02-04
Five Guys,"Mix-ins, Oreo Creme",360,0,28,55,27,8,0,0,0,26,127466,,"Mix-ins, Oreo Creme, Mix-ins",,,2026-02-04
Five Guys,"Fries, Little",530,8,23,530,72,4,0,0,8,2,61271,,"Fries, Little, Fries",,,2026-02-04
Five Guys,"Milkshakes, Five Guys Shake Base",670,13,32,360,84,21,1,130,0,82,127479,,"Milkshakes, Five Guys Shake Base, Milkshakes",,,2026-02-04
Five Guys,"Fries, Large",1310,20,57,1330,181,10,1,0,21,6,15888,,"Fries, Large, Fries",,,2026-02-04
Five Guys,"Fries, Regular",950,15,41,960,131,7,1,0,15,4,15887,,"Fries, Regular, Fries",,,2026-02-04
Five Guys,"Mix-ins, Dark Vanilla Syrup",80,0,0,10,19,0,0,0,0,19,127469,,"Mix-ins, Dark Vanilla Syrup, Mix-ins",,,2026-02-04
Five Guys,"Mix-ins, Strawberry",80,0,0,20,0,0,0,0,0,18,127471,,"Mix-ins, Strawberry, Mix-ins",,,2026-02-04
Five Guys,"Toppings, Ketchup",30,0,0,160,5,0,0,0,0,4,15901,,"Toppings, Ketchup, Toppings",,,2026-02-04
Five Guys,"Toppings, Grilled Mushrooms",20,0,0,55,1,0,0,0,0,1,15894,,"Toppings, Grilled Mushrooms, Toppings",,,2026-02-04
Five Guys,"Milkshakes, Whipped Cream",20,0,1.5,0,1,1,0,,0,1,127478,,"Milkshakes, Whipped Cream, Milkshakes",,,2026-02-04
Five Guys,"Toppings, A.1. Original Steak Sauce",15,0,0,280,3,0,0,0,0,2,15889,,"Toppings, A.1. Original Steak Sauce, Toppings",,,2026-02-04
Five Guys,"Toppings, Relish",15,0,0,85,4,0,0,0,0,3,15903,,"Toppings, Relish, Toppings",,,2026-02-04
Five Guys,"Toppings, Grilled Onions",10,0,0,0,2,0,0,0,,1,15896,,"Toppings, Grilled Onions, Toppings",,,2026-02-04
Five Guys,"Mix-ins, Coffee",10,0,0,0,0,0,0,,0,0,127465,,"Mix-ins, Coffee, Mix-ins",,,2026-02-04
Five Guys,"Toppings, Hot Sauce",0,0,0,200,0,0,0,0,0,0,15891,,"Toppings, Hot Sauce, Toppings",,,2026-02-04
Five Guys,"Toppings, Green Peppers",0,0,0,0,1,0,0,0,,,15895,,"Toppings, Green Peppers, Toppings",,,2026-02-04
Five Guys,"Toppings, Jalapeno Peppers",0,0,0,0,,0,0,0,0,0,15897,,"Toppings, Jalapeno Peppers, Toppings",,,2026-02-04
Five Guys,"Toppings, Lettuce",0,0,0,0,1,0,0,0,,,15898,,"Toppings, Lettuce, Toppings",,,2026-02-04
Five Guys,"Toppings, Mustard",0,0,0,55,0,0,0,0,0,0,15902,,"Toppings, Mustard, Toppings",,,2026-02-04
Five Guys,"Toppings, Pickles",0,0,0,260,1,0,0,0,0,0,15904,,"Toppings, Pickles, Toppings",,,2026-02-04
Five Guys,"Toppings, BBQ Sauce",50,,0,400,15,0,0,0,,10,15890,,"Toppings, BBQ Sauce, Toppings",,,2026-02-04
Five Guys,"Toppings, Tomatoes",10,,0,0,2,0,0,0,,1,15899,,"Toppings, Tomatoes, Toppings",,,2026-02-04
Sonic,2 Crispy Tenders,170,14,8,490,11,0.5,0,40,1,0,941372,,"2 Crispy Tenders, Wacky Pack Kids Meals",,,2026-02-04
Sonic,1% Milk Jug,130,10,2.5,160,16,1.5,0,15,0,15,23111,,"1% Milk Jug, Wacky Pack Kids Meals",,,2026-02-04
Sonic,Crispy Bacon,80,6,7,290,1,2.5,0,20,0,0,23092,,"Crispy Bacon, Make It Yours",,,2026-02-04
Sonic,"Original Cold Brew Iced Coffee,  Small",190,4,9,110,24,6,0,30,0,12,941379,,"Original Cold Brew Iced Coffee,  Small, Coffee",,,2026-02-04
Sonic,American Cheese,70,4,6,330,1,3,0,20,0,0,23089,,"American Cheese, Make It Yours",,,2026-02-04
Sonic,Minute Maid Orange Juice Medium,200,3,0,35,47,0,0,0,0,42,949528,,"Minute Maid Orange Juice Medium, Juices",,,2026-02-04
Sonic,"Pickle O'S, Small",190,3,21,850,23,3.5,0,10,1,2,941389,,"Pickle O'S, Small, Snacks & Sides",,,2026-02-04
Sonic,Hot Chili,60,3,4,170,3,1.5,0,10,1,1,23097,,"Hot Chili, Make It Yours",,,2026-02-04
Sonic,3 Crispy Tenders,260,21,12,730,16,1,0,60,2,0,23053,,"3 Crispy Tenders, Chicken",,,2026-02-04
Sonic,"Jumbo Popcorn Chicken, Small",330,16,19,1100,24,3.5,0,40,3,1,134737,,"Jumbo Popcorn Chicken, Small, Chicken, Snacks & Sides",,,2026-02-04
Sonic,"4 Mozzarella Sticks, Small",370,15,19,950,40,7,0,30,2,5,101296,,"4 Mozzarella Sticks, Small, Snacks & Sides",,,2026-02-04
Sonic,Chicken Slinger,350,14,16,680,35,3.5,0,35,3,6,949584,,"Chicken Slinger, Chicken",,,2026-02-04
Sonic,Jr Burger,310,14,14,710,32,4,0,20,2,5,183,,"Jr Burger, Burgers, Wacky Pack Kids Meals",,,2026-02-04
Sonic,"Ched 'R'Bites, Small",280,14,27,970,23,8,0.5,40,1,1,941383,,"Ched 'R'Bites, Small, Snacks & Sides",,,2026-02-04
Sonic,"6"" New York Dog",400,13,23,1110,35,8,1,35,3,5,22984,,"6"" New York Dog, Hot Dogs",,,2026-02-04
Sonic,"6"" All Beef Regular Hot Dog",360,12,21,800,31,8,1,35,2,4,22985,,"6"" All Beef Regular Hot Dog, Hot Dogs",,,2026-02-04
Sonic,5 Crispy Tenders,430,35,20,1210,27,2,0,95,3,0,23054,,"5 Crispy Tenders, Chicken",,,2026-02-04
Sonic,Bagel Breakfast Sandwich w/ Ham,570,31,19,2550,70,6,0,320,2,6,22992,,"Bagel Breakfast Sandwich w/ Ham, Breakfast Items",,,2026-02-04
Sonic,"Chicken Wrap, Grilled",480,31,14,1720,39,4,0,80,2,3,424,,"Chicken Wrap, Grilled, Wraps",,,2026-02-04
Sonic,"Classic Chicken Sandwich, Grilled",470,30,22,1340,39,4,0,75,3,10,33136,,"Classic Chicken Sandwich, Grilled, Chicken",,,2026-02-04
Sonic,6 Asian Sweet Chili Boneless Wings,470,30,24,1450,32,9,0,80,2,14,101276,,"6 Asian Sweet Chili Boneless Wings, Chicken",,,2026-02-04
Sonic,Breakfast Toaster Ham,540,29,22,1850,54,7,0,330,2,9,987,,"Breakfast Toaster Ham, Breakfast Items",,,2026-02-04
Sonic,6 Honey BBQ Boneless Wings,470,29,24,1380,33,9,0,80,2,16,124252,,"6 Honey BBQ Boneless Wings, Chicken",,,2026-02-04
Sonic,6 Buffalo Boneless Wings,440,29,28,1430,17,10,0.5,85,2,1,101270,,"6 Buffalo Boneless Wings, Chicken",,,2026-02-04
Sonic,Philly Cheesesteak Sandwich,750,46,39,1710,53,16,1.5,125,1,5,23030,,"Philly Cheesesteak Sandwich, Sandwiches",,,2026-02-04
Sonic,Bacon on Bacon Quarter Pound Double Cheeseburger,780,38,54,1820,36,18,0,95,1,7,954068,,"Bacon on Bacon Quarter Pound Double Cheeseburger, Limited Time Only",,,2026-02-04
Sonic,"Jumbo Popcorn Chicken, Large",750,36,43,2520,55,8,0.5,90,6,2,1269,,"Jumbo Popcorn Chicken, Large, Chicken, Snacks & Sides",,,2026-02-04
Sonic,Breakfast Burrito Steak & Egg,650,33,36,1960,48,14,1.5,345,2,2,941373,,"Breakfast Burrito Steak & Egg, Breakfast Items",,,2026-02-04
Sonic,Chicken Club Toaster Sandwich,770,32,43,1590,63,11,0,80,3,8,4436,,"Chicken Club Toaster Sandwich, Toaster Sandwiches",,,2026-02-04
Sonic,Footlong Quarter Pound Coney,790,31,49,2300,55,19,1,105,3,9,23015,,"Footlong Quarter Pound Coney, Hot Dogs",,,2026-02-04
Sonic,Biscuit Sandwich w/ Sausage,750,31,39,2240,68,13,0,335,3,5,22989,,"Biscuit Sandwich w/ Sausage, Breakfast Items",,,2026-02-04
Sonic,Bagel Breakfast Sandwich w/ Sausage,750,31,39,2240,68,13,0,335,3,5,22993,,"Bagel Breakfast Sandwich w/ Sausage, Breakfast Items",,,2026-02-04
Sonic,24 Asian Sweet Chili Boneless Wings,1860,119,95,5820,129,37,2,330,9,56,101278,,"24 Asian Sweet Chili Boneless Wings, Chicken",,,2026-02-04
Sonic,24 Honey BBQ Boneless Wings,1860,117,95,5530,133,37,2,330,9,65,124251,,"24 Honey BBQ Boneless Wings, Chicken",,,2026-02-04
Sonic,24 Buffalo Boneless Wings,1760,117,113,5720,68,40,2,345,9,2,101272,,"24 Buffalo Boneless Wings, Chicken",,,2026-02-04
Sonic,12 Asian Sweet Chili Boneless Wings,930,60,48,2910,65,19,1,165,4,28,101277,,"12 Asian Sweet Chili Boneless Wings, Chicken",,,2026-02-04
Sonic,12 Buffalo Boneless Wings,880,59,57,2860,34,20,1,175,4,1,101271,,"12 Buffalo Boneless Wings, Chicken",,,2026-02-04
Sonic,SuperSonic  Bacon Double Cheeseburger w/ Mayo,1140,58,77,2020,52,23,0,150,5,10,23039,,"SuperSonic  Bacon Double Cheeseburger w/ Mayo, Burgers",,,2026-02-04
Sonic,12 Honey BBQ Boneless Wings,930,58,48,2760,67,19,1,165,4,32,124250,,"12 Honey BBQ Boneless Wings, Chicken",,,2026-02-04
Sonic,Supersonic Double Cheeseburger w/ Ketchup & Mayo,1070,53,71,2020,54,21,0,135,2,12,949524,,"Supersonic Double Cheeseburger w/ Ketchup & Mayo, Burgers",,,2026-02-04
Dairy Queen,Eggs (2),150,12,9,340,2,3,0,340,0,0,952566,,"Eggs (2), Breakfast",,,2026-02-04
Dairy Queen,Protein Boost,50,12,0,90,0,0,0,0,0,0,136467,,"Protein Boost, Supplemental Facts, Julius Originals",,,2026-02-04
Dairy Queen,Ham (2),60,9,2,720,2,1,0,20,0,1,952567,,"Ham (2), Breakfast",,,2026-02-04
Dairy Queen,Sausages (2),190,8,17,290,0,6,0,40,0,0,952578,,"Sausages (2), Breakfast",,,2026-02-04
Dairy Queen,"Dipped Cone, Chocolate - Kids'",200,4,9,65,28,7,0,15,0,20,14202,,"Dipped Cone, Chocolate - Kids', Cones",,,2026-02-04
Dairy Queen,Chocolate Cone - Kids',160,4,5,60,25,3,0,15,0,17,14172,,"Chocolate Cone - Kids', Cones",,,2026-02-04
Dairy Queen,Vanilla Cone - Kids',160,4,4.5,65,25,3,0.2,15,0,18,14362,,"Vanilla Cone - Kids', Cones",,,2026-02-04
Dairy Queen,Swiss Cheese,60,4,4.5,30,0,3,0,15,0,0,945402,,"Swiss Cheese, Mobile Add Ons",,,2026-02-04
Dairy Queen,Bacon (3),390,20,35,1280,1,12,0,60,0,1,952546,,"Bacon (3), Breakfast",,,2026-02-04
Dairy Queen,Pancake Platter with Ham,390,18,9,1410,61,3,0,80,3,11,952574,,"Pancake Platter with Ham, Breakfast",,,2026-02-04
Dairy Queen,Milk - 16 oz,280,18,11,260,27,7,0,45,0,27,952571,,"Milk - 16 oz, Breakfast",,,2026-02-04
Dairy Queen,Chicken and Gravy Burrito,320,15,15,840,31,5,1,95,2,1,952557,,"Chicken and Gravy Burrito, Breakfast",,,2026-02-04
Dairy Queen,Chicken Strips (2),240,15,12,660,19,2,0,30,1,0,29854,,"Chicken Strips (2), Breakfast",,,2026-02-04
Dairy Queen,Milk - 12 oz,220,15,9,210,21,6,0,35,0,21,952570,,"Milk - 12 oz, Breakfast",,,2026-02-04
Dairy Queen,Biscuit Sandwich with Ham,350,13,18,980,19,6,0,185,1,1,952550,,"Biscuit Sandwich with Ham, Breakfast",,,2026-02-04
Dairy Queen,Classic Breakfast Burrito with Bacon,340,11,19,830,30,6,1,90,2,1,952558,,"Classic Breakfast Burrito with Bacon, Breakfast",,,2026-02-04
Dairy Queen,Pancake Platter with Sausage,520,17,24,980,60,8,0,100,4,11,952575,,"Pancake Platter with Sausage, Breakfast",,,2026-02-04
